Subject Code,Subject Title,Subject Group Code,Component Code,For Every (Week),Start Week,End Week,Day of Week,Start Time,End Time,Venue,Teaching Staff,Remark
Subject Code,Subject Title,Subject Group Code,Component Code,For Every (Week),Start Week,End Week,Day of Week,Start Time,End Time,Venue,Teaching Staff,Remark
COMP1001,PROBLEM SOLVING METHODOLOGY IN INFORMATION TECHNOLOGY,1011,LAB001,1,1,13,Tue,10:30,12:20,N103,"Chang Kow Chuen Rocky, Leong Hong Va",
COMP1001,PROBLEM SOLVING METHODOLOGY IN INFORMATION TECHNOLOGY,1011,LEC001,1,1,13,Thu,9:30,11:20,N102,"Chang Kow Chuen Rocky, Leong Hong Va",
COMP1001,PROBLEM SOLVING METHODOLOGY IN INFORMATION TECHNOLOGY,1012,LAB001,1,1,13,Wed,10:30,12:20,N102,"Chang Kow Chuen Rocky, Leong Hong Va",
COMP1001,PROBLEM SOLVING METHODOLOGY IN INFORMATION TECHNOLOGY,1012,LEC001,1,1,13,Tue,13:30,15:20,N103,"Chang Kow Chuen Rocky, Leong Hong Va",
COMP1002,COMPUTATIONAL THINKING AND PROBLEM SOLVING,1011,LAB001,1,1,13,Tue,10:30,12:20,N103,"Chang Kow Chuen Rocky, Leong Hong Va",
COMP1002,COMPUTATIONAL THINKING AND PROBLEM SOLVING,1011,LEC001,1,1,13,Thu,9:30,11:20,N102,"Chang Kow Chuen Rocky, Leong Hong Va",
COMP1002,COMPUTATIONAL THINKING AND PROBLEM SOLVING,1012,LAB001,1,1,13,Wed,10:30,12:20,N102,"Chang Kow Chuen Rocky, Leong Hong Va",
COMP1002,COMPUTATIONAL THINKING AND PROBLEM SOLVING,1012,LEC001,1,1,13,Tue,13:30,15:20,N103,"Chang Kow Chuen Rocky, Leong Hong Va",
COMP1011,PROGRAMMING FUNDAMENTALS,1111,LAB001,1,2,13,Mon,12:30,13:20,M409,"LIU, dyw",
COMP1011,PROGRAMMING FUNDAMENTALS,1111,LAB002,1,2,13,Tue,11:30,12:20,M409,"LIU, dyw",
COMP1011,PROGRAMMING FUNDAMENTALS,1111,LAB003,1,2,13,Mon,17:30,18:20,M409,"LIU, dyw",
COMP1011,PROGRAMMING FUNDAMENTALS,1111,LEC001,1,1,13,Mon,13:30,16:20,PQ305,"LIU, dyw",
COMP1011,PROGRAMMING FUNDAMENTALS,"141, 181",LAB001,1,2,13,Mon,10:30,11:20,M409,"GUAN, Nan",
COMP1011,PROGRAMMING FUNDAMENTALS,"141, 181",LAB002,1,2,13,Mon,9:30,10:20,M407,"GUAN, Nan",
COMP1011,PROGRAMMING FUNDAMENTALS,"141, 181",LAB003,1,2,13,Wed,14:30,15:20,M407,"GUAN, Nan",
COMP1011,PROGRAMMING FUNDAMENTALS,"141, 181",LEC001,1,1,13,Thu,10:30,13:20,QR404,"GUAN, Nan",
COMP1901,SEMINARS AND TOPICS IN INFORMATION TECHNOLOGY,1011,SEM001,1,1,2,Mon,8:30,11:20,Z209,Chan Chun Bun Henry,
COMP1901,SEMINARS AND TOPICS IN INFORMATION TECHNOLOGY,1011,SEM001,1,3,13,Fri,15:30,18:20,"PQ603, PQ604A, PQ604B, PQ604C, TU107",Chan Chun Bun Henry,
COMP2011,DATA STRUCTURES,"1011, 141",LAB001,1,2,13,Tue,14:30,15:20,PQ604A,"CAO, Yixin",See Below
COMP2011,DATA STRUCTURES,"1011, 141",LAB002,1,2,13,Wed,11:30,12:20,PQ604C,"CAO, Yixin",See Below
COMP2011,DATA STRUCTURES,"1011, 141",LAB003,1,2,13,Tue,13:30,14:20,PQ604A,"CAO, Yixin",See Below
COMP2011,DATA STRUCTURES,"1011, 141",LAB004,1,2,13,Wed,9:30,10:20,PQ604A,"CAO, Yixin",See Below
COMP2011,DATA STRUCTURES,"1011, 141",LAB005,1,2,13,Tue,12:30,13:20,PQ604A,"CAO, Yixin",See Below
COMP2011,DATA STRUCTURES,"1011, 141",LEC001,1,1,13,Mon,8:30,11:20,TU107,"CAO, Yixin",See Below
COMP2021,OBJECT-ORIENTED PROGRAMMING,"1011, 141",LAB001,1,2,13,Tue,11:30,12:20,PQ604A,"PEI, Max YU",See Below
COMP2021,OBJECT-ORIENTED PROGRAMMING,"1011, 141",LAB002,1,2,13,Tue,13:30,14:20,PQ604C,"PEI, Max YU",See Below
COMP2021,OBJECT-ORIENTED PROGRAMMING,"1011, 141",LAB003,1,2,13,Wed,11:30,12:20,PQ604A,"PEI, Max YU",See Below
COMP2021,OBJECT-ORIENTED PROGRAMMING,"1011, 141",LAB004,1,2,13,Wed,14:30,15:20,PQ604A,"PEI, Max YU",See Below
COMP2021,OBJECT-ORIENTED PROGRAMMING,"1011, 141",LEC001,1,1,8,Tue,15:30,18:20,N002,"PEI, Max YU",See Below
COMP2021,OBJECT-ORIENTED PROGRAMMING,"1011, 141",LEC001,1,9,13,Tue,15:30,18:20,HJ305,"PEI, Max YU",See Below
COMP2121,E-BUSINESS,"1011, 141",LAB001,1,2,13,Mon,16:30,17:20,PQ604A,"LI, TangChun",See Below
COMP2121,E-BUSINESS,"1011, 141",LAB002,1,2,13,Mon,15:30,16:20,PQ604A,"LI, TangChun",See Below
COMP2121,E-BUSINESS,"1011, 141",LAB003,1,2,13,Wed,16:30,17:20,PQ604A,"LI, TangChun",See Below
COMP2121,E-BUSINESS,"1011, 141",LEC001,1,1,13,Thu,15:30,17:20,PQ306,"LI, TangChun",See Below
COMP2411,DATABASE SYSTEMS,"1011, 1012, 141, 181",LAB001,1,1,13,Fri,14:30,15:20,"PQ604A, R407",Mak Alvin,See Below
COMP2411,DATABASE SYSTEMS,"1011, 1012, 141, 181",LAB002,1,1,13,Wed,10:30,11:20,"PQ604C, Y404",Mak Alvin,See Below
COMP2411,DATABASE SYSTEMS,"1011, 1012, 141, 181",LAB003,1,1,13,Tue,12:30,13:20,"PQ604B, V315",Mak Alvin,See Below
COMP2411,DATABASE SYSTEMS,"1011, 1012, 141, 181",LAB004,1,1,13,Tue,14:30,15:20,"PQ604B, V315",Mak Alvin,See Below
COMP2411,DATABASE SYSTEMS,"1011, 1012, 141, 181",LAB005,1,1,13,Tue,11:30,12:20,"PQ604B, Y404",Mak Alvin,See Below
COMP2411,DATABASE SYSTEMS,"1011, 1012, 141, 181",LAB006,1,1,13,Wed,9:30,10:20,"PQ604C, Y404",Mak Alvin,See Below
COMP2411,DATABASE SYSTEMS,"1011, 1012, 141, 181",LEC001,1,1,13,Mon,15:30,18:20,Z211,"LI, Qing Prof",See Below
COMP2421,COMPUTER ORGANIZATION,"1011, 141",LAB001,1,2,13,Tue,12:30,13:20,PQ604C,"LIU, dyw",
COMP2421,COMPUTER ORGANIZATION,"1011, 141",LAB002,1,2,13,Tue,11:30,12:20,PQ604C,"LIU, dyw",
COMP2421,COMPUTER ORGANIZATION,"1011, 141",LAB003,1,2,13,Thu,12:30,13:20,PQ604A,"LIU, dyw",
COMP2421,COMPUTER ORGANIZATION,"1011, 141",LAB004,1,2,13,Tue,14:30,15:20,PQ604C,"LIU, dyw",
COMP2421,COMPUTER ORGANIZATION,"1011, 141",LEC001,1,1,13,Thu,8:30,11:20,N003,Lu Qin,
COMP3000,WORK INTEGRATED EDUCATION,1011,TRN001,1,1,13,,,,N/A,Not Applicable,
COMP3011,DESIGN AND ANALYSIS OF ALGORITHMS,"1011, 181",LEC001,1,1,13,Wed,16:30,18:20,TU101,"JANSSON, Jesper",
COMP3011,DESIGN AND ANALYSIS OF ALGORITHMS,"1011, 181",TUT001,1,2,13,Fri,11:30,12:20,QR609,"JANSSON, Jesper",
COMP3011,DESIGN AND ANALYSIS OF ALGORITHMS,"1011, 181",TUT002,1,2,13,Thu,15:30,16:20,Y404,"JANSSON, Jesper",
COMP3011,DESIGN AND ANALYSIS OF ALGORITHMS,"1011, 181",TUT003,1,2,13,Thu,11:30,12:20,QR609,"JANSSON, Jesper",
COMP3011,DESIGN AND ANALYSIS OF ALGORITHMS,"1011, 181",TUT004,1,2,13,Thu,13:30,14:20,Z513,"JANSSON, Jesper",
COMP3121,SOCIAL AND COLLABORATIVE COMPUTING,"1011, 141",LTL001,1,1,13,Wed,8:30,11:20,QR403,"LIU, dyw, Wang Dan",
COMP3122,INFORMATION SYSTEMS DEVELOPMENT,1011,LTL001,1,1,13,Tue,8:30,11:20,TU101,Lui Richard,
COMP3134,BUSINESS INTELLIGENCE AND CUSTOMER RELATIONSHIP MANAGEMENT,"1011, 141, 171, 181",LEC001,1,1,13,Wed,8:30,11:20,QR404,You Jia,
COMP3235,SOFTWARE PROJECT MANAGEMENT,"1011, 141",LTL001,1,1,13,Mon,12:30,15:20,N003,"PEI, Max YU",
COMP3334,COMPUTER SYSTEMS SECURITY,"1011, 131, 141",LEC001,1,1,13,Thu,15:30,18:20,N003,"AU, Man Ho Allen",
COMP3438,SYSTEM PROGRAMMING,"1011, 141",LAB001,1,3,13,Mon,11:30,12:20,PQ603,Leong Hong Va,See Below
COMP3438,SYSTEM PROGRAMMING,"1011, 141",LAB002,1,3,13,Wed,15:30,16:20,PQ603,"LIU, dyw",See Below
COMP3438,SYSTEM PROGRAMMING,"1011, 141",LAB003,1,3,13,Thu,13:30,14:20,PQ603,Lui Richard,See Below
COMP3438,SYSTEM PROGRAMMING,"1011, 141",LAB004,1,1,1,,,,N/A,Not Applicable,See Below
COMP3438,SYSTEM PROGRAMMING,"1011, 141",LEC001,1,1,13,Mon,8:30,11:20,Y302,"LIU, dyw, Leong Hong Va, Lui Richard",See Below
COMP3512,"LEGAL ASPECTS, PROFESSIONALISM AND ETHICS OF COMPUTING","1011, 171",LTL001,1,1,13,Wed,12:30,15:20,R602,"LI, TangChun",
COMP3923,FINTECH SEMINAR AND CASE STUDY III,1011,SEM001,1,1,13,Mon,17:30,18:20,R408,Fung Walter,
COMP4122,GAME DESIGN AND DEVELOPMENT,"1011, 141",LEC001,1,1,13,Mon,15:30,17:20,Y512,"LI, Jing Amelia, LI, Singstar",
COMP4122,GAME DESIGN AND DEVELOPMENT,"1011, 141",TUT001,1,2,13,Wed,16:30,17:20,R508,"LI, Jing Amelia, LI, Singstar",
COMP4122,GAME DESIGN AND DEVELOPMENT,"1011, 141",TUT002,1,2,13,Wed,17:30,18:20,R603,"LI, Jing Amelia, LI, Singstar",
COMP4122,GAME DESIGN AND DEVELOPMENT,"1011, 141",TUT003,1,2,13,Tue,17:30,18:20,V304,"LI, Jing Amelia, LI, Singstar",
COMP4141,CROWDFUNDING AND E-FINANCE,"1011, 1012, 171",LTL001,1,1,13,Tue,8:30,11:20,QR512,"WANG, Grace Guiling",
COMP4142,E-PAYMENT AND CRYPTOCURRENCY,"1011, 131, 171",LTL001,1,1,13,Mon,12:30,15:20,W208,Xiao Bin,
COMP4422,COMPUTER GRAPHICS,"1011, 131",LAB001,1,2,13,Mon,11:30,13:20,PQ604A,"Baciu George, LI, TangChun",See Below
COMP4422,COMPUTER GRAPHICS,"1011, 131",LAB002,1,1,1,,,,N/A,Not Applicable,See Below
COMP4422,COMPUTER GRAPHICS,"1011, 131",LAB003,1,1,1,,,,N/A,Not Applicable,See Below
COMP4422,COMPUTER GRAPHICS,"1011, 131",LAB004,1,1,1,,,,N/A,Not Applicable,See Below
COMP4422,COMPUTER GRAPHICS,"1011, 131",LEC001,1,1,13,Tue,14:30,16:20,PQ603,"Baciu George, LI, TangChun",See Below
COMP4431,ARTIFICIAL INTELLIGENCE,"1011, 171",LEC001,1,1,13,Wed,12:30,15:20,PQ303,Liu Yan,
COMP4432,MACHINE LEARNING,"1011, 171",LTL001,1,1,13,Thu,14:30,17:20,QR403,"Chung Fu Lai Korris, Mak Alvin",
COMP4433,DATA MINING AND DATA WAREHOUSING,"1011, 181",LEC001,1,1,13,Thu,8:30,11:20,PQ306,Chung Fu Lai Korris,
COMP451,FINAL YEAR PROJECT,1011,POJ001,1,1,13,,,,N/A,Not Applicable,
COMP4512,INTELLECTUAL PROPERTY PROTECTION AND MANAGEMENT,"1011, 131, 171",LEC001,1,1,13,Mon,8:30,11:20,Y410,Fung Walter,
COMP4912,CAPSTONE PROJECT II,1011,POJ001,1,1,13,,,,N/A,Not Applicable,
COMP4913,CAPSTONE PROJECT,"1011, 131",POJ001,1,1,13,,,,N/A,Not Applicable,
COMP5111,DATABASE SYSTEMS AND MANAGEMENT,106,LTL001,1,1,13,,,,N/A,Not Applicable,
COMP5112,DATA STRUCTURES AND DATABASE SYSTEMS,"101, 103, 104, 105",LTL001,1,1,13,Tue,18:30,21:20,FJ303,"Luk Wing Pong Robert, Mak Alvin",
COMP5121,DATA MINING AND DATA WAREHOUSING APPLICATIONS,106,LTL001,1,1,13,,,,N/A,Not Applicable,
COMP5122,E-COMMERCE FUNDAMENTALS AND DEVELOPMENT,"101, 103, 104",LTL001,1,1,13,Tue,18:30,21:20,BC302,Luo Xiapu Daniel,
COMP5133,INFORMATION SYSTEMS AND E-COMMERCE STRATEGY,"101, 103, 104",LTL001,1,1,13,Thu,18:30,21:20,Y512,Fung Walter,
COMP5134,INFORMATION SYSTEM DEVELOPMENT WITH OBJECT-ORIENTED METHODS,106,LTL001,1,1,13,,,,N/A,You Jia,
COMP5221,SOFTWARE PROJECT MANAGEMENT,"101, 102, 103, 104, 105",LTL001,1,1,13,Thu,18:30,21:20,PQ305,"PEI, Max YU",
COMP5222,SOFTWARE TESTING AND QUALITY ASSURANCE,"101, 102, 103, 104, 105",LTL001,1,1,13,Tue,18:30,21:20,GH201,Lui Richard,
COMP5241,SOFTWARE ENGINEERING AND DEVELOPMENT,"1011, 1031, 1041",LTL001,1,1,13,Tue,12:30,15:20,QR404,Wang Qixin,
COMP5311,INTERNET INFRASTRUCTURE AND PROTOCOLS,"101, 102, 105",LTL001,1,1,13,Mon,18:30,21:20,N001,"ZHENG, Yuanqing",
COMP5321,ENTERPRISE WEB AND INTERNET COMPUTING FOR MANAGERS,"1011, 1021, 1031, 1041",LTL001,1,1,13,Wed,18:30,21:20,Y512,Wang Dan,
COMP5328,DATA CENTER FUNDAMENTALS,"101, 102, 103, 104",LTL001,1,1,13,Wed,18:30,21:20,BC302,"Baciu George, Mak Alvin",
COMP5331,WEB ADVERTISING AND WEB PUBLISHING,"1011, 1031, 1041, 105",LTL001,1,1,13,Fri,18:30,21:20,Y512,Lou Wei,
COMP5422,"MULTIMEDIA COMPUTING, SYSTEMS AND APPLICATIONS","1011, 1021, 1031, 1041, 1051",LTL001,1,1,13,Fri,18:30,21:20,BC302,"WU, Xiao-Ming",
COMP5434,BIG DATA COMPUTING,"101, 102, 104, 105",LTL001,1,1,13,Thu,18:30,21:20,QR403,Yiu Man Lung,
COMP5511,ARTIFICIAL INTELLIGENCE CONCEPTS,"101, 102, 103, 104, 105",LTL001,1,1,1,Fri,18:30,21:20,GH201,Luk Wing Pong Robert,
COMP5511,ARTIFICIAL INTELLIGENCE CONCEPTS,"101, 102, 103, 104, 105",LTL001,1,2,13,Fri,18:30,21:20,Z211,Luk Wing Pong Robert,
COMP5513,FINANCIAL COMPUTING,"1011, 1021, 1031, 1041, 1051",LTL001,1,1,13,Tue,8:30,11:20,Y512,Luk Wing Pong Robert,
COMP5524,WORKFLOW MANAGEMENT AND COLLABORATIVE SYSTEMS,106,LTL001,1,1,13,,,,N/A,Shiu Chi Keung Simon,
COMP5541,MACHINE LEARNING AND DATA ANALYTICS,"101, 102, 103, 104, 105",LTL001,1,1,13,Wed,18:30,21:20,PQ305,Li Wenjie,
COMP5542,OPTIMIZATION AND APPLICATIONS,"1011, 1021",LTL001,1,1,13,Mon,12:30,15:20,Y410,"CAO, Yixin",
COMP5611,COMPUTING RESEARCH SEMINAR I,1888,SEM001,1,1,13,,,,N/A,Not Applicable,
COMP5612,RESEARCH SEMINAR I,"1881, 1888",SEM001,1,1,13,,,,N/A,Not Applicable,
COMP5621,COMPUTING RESEARCH SEMINAR II,1888,SEM001,1,1,13,,,,N/A,Not Applicable,
COMP5622,RESEARCH SEMINAR II,"1881, 1888",SEM001,1,1,13,,,,N/A,Not Applicable,
COMP5631,COMPUTING RESEARCH SEMINAR III,1888,SEM001,1,1,13,,,,N/A,Not Applicable,
COMP5632,RESEARCH SEMINAR III,"1881, 1888",SEM001,1,1,13,,,,N/A,Not Applicable,
COMP5642,RESEARCH SEMINAR IV,"1881, 1888",SEM001,1,1,13,,,,N/A,Not Applicable,
COMP5705,CAPSTONE PROJECT,101,POJ001,1,1,13,,,,N/A,Not Applicable,
COMP5923,INDEPENDENT STUDY,"101, 102, 103, 104",POJ001,1,1,13,,,,N/A,Not Applicable,
COMP5933,PROJECT,"101, 102, 103, 104",POJ001,1,1,13,,,,N/A,Not Applicable,
COMP5940,DISSERTATION,"101, 102, 103, 104, 106",DIS001,1,1,13,,,,N/A,Not Applicable,
COMP623,SPECIAL TOPICS IN COMPUTING III,105,GST001,1,1,13,,,,N/A,Not Applicable,
COMP6637,PRACTICUM I,"1881, 1888",TRN001,1,1,13,,,,N/A,Not Applicable,
COMP6638,PRACTICUM II,"1881, 1888",TRN001,1,1,13,,,,N/A,Not Applicable,
COMP6701,ADVANCED TOPICS IN COMPUTER ALGORITHMS,"1444, 1881, 1888, 1889",LTL001,1,1,13,Thu,18:30,21:20,Y415,"JANSSON, Jesper, LI, Jing Amelia",
COMP6703,ADVANCED TOPICS IN DATA ANALYTICS,"1444, 1881, 1888, 1889",LTL001,1,1,1,Fri,18:30,21:20,Y404,Liu Yan,
COMP6703,ADVANCED TOPICS IN DATA ANALYTICS,"1444, 1881, 1888, 1889",LTL001,1,2,13,Fri,18:30,21:20,P306,Liu Yan,
COMP6811,ADVANCED AND RESEARCH TOPICS IN DATABASE SYSTEMS,"1881, 1888",GST001,1,1,13,,,,N/A,Not Applicable,
COMP6812,ADVANCED AND RESEARCH TOPICS IN INTERNET COMPUTING,"1881, 1888",GST001,1,1,13,,,,N/A,Not Applicable,
COMP6813,ADVANCED AND RESEARCH TOPICS IN PARALLEL AND DISTRIBUTED COMPUTING,"1881, 1888",GST001,1,1,13,,,,N/A,Not Applicable,
COMP6814,ADVANCED AND RESEARCH TOPICS IN DATA MINING,"1881, 1888",GST001,1,1,13,,,,N/A,Not Applicable,
COMP6815,ADVANCED AND RESEARCH TOPICS IN PATTERN RECOGNITION,"1881, 1888",GST001,1,1,13,,,,N/A,Not Applicable,
COMP6816,ADVANCED AND RESEARCH TOPICS IN MULTIMEDIA,"1881, 1888",GST001,1,1,13,,,,N/A,Not Applicable,
COMP6817,ADVANCED AND RESEARCH TOPICS IN NETWORKING AND COMMUNICATIONS,"1881, 1888",GST001,1,1,13,,,,N/A,Not Applicable,
COMP6818,ADVANCED AND RESEARCH TOPICS IN INFORMATION RETRIEVAL,"1881, 1888",GST001,1,1,13,,,,N/A,Not Applicable,
COMP6819,ADVANCED AND RESEARCH TOPICS IN SOFTWARE ENGINEERING,"1881, 1888",GST001,1,1,13,,,,N/A,Not Applicable,
COMP6820,ADVANCED AND RESEARCH TOPICS IN ARTIFICIAL INTELLIGENCE,"1881, 1888",GST001,1,1,13,,,,N/A,Not Applicable,
COMP6821,ADVANCED AND RESEARCH TOPICS IN BIOINFORMATICS,"1881, 1888",GST001,1,1,13,,,,N/A,Not Applicable,
COMP6822,ADVANCED AND RESEARCH TOPICS IN MOBILE AND PERVASIVE COMPUTING,"1881, 1888",GST001,1,1,13,,,,N/A,Not Applicable,
COMP6823,ADVANCED AND RESEARCH TOPICS IN E-COMMERCE,"1881, 1888",GST001,1,1,13,,,,N/A,Not Applicable,
COMP6824,ADVANCED AND RESEARCH TOPICS IN COMPUTER GRAPHICS,"1881, 1888",GST001,1,1,13,,,,N/A,Not Applicable,
COMP6825,ADVANCED AND RESEARCH TOPICS IN CHINESE COMPUTING,"1881, 1888",GST001,1,1,13,,,,N/A,Not Applicable,
COMP6826,ADVANCED AND RESEARCH TOPICS IN COMPUTATIONAL GEOMETRY,"1881, 1888",GST001,1,1,13,,,,N/A,Not Applicable,
COMP6827,ADVANCED AND RESEARCH TOPICS IN BIOMETRIC COMPUTING,"1881, 1888",GST001,1,1,13,,,,N/A,Not Applicable,
COMP6828,ADVANCED AND RESEARCH TOPICS IN MACHINE LEARNING,"1881, 1888",GST001,1,1,13,,,,N/A,Not Applicable,
COMP6829,ADVANCED AND RESEARCH TOPICS IN PERFORMANCE MODELLING,"1881, 1888",GST001,1,1,13,,,,N/A,Not Applicable,
COMP6991,THESIS,105,GST001,1,1,13,,,,N/A,Not Applicable,
COMP6992,THESIS,105,DIS001,1,1,13,,,,N/A,Not Applicable,
COMP6993,THESIS,105,DIS001,1,1,13,,,,N/A,Not Applicable,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
